"","treeID","tree_height_m","tree_x","tree_y","crown_area_m2","tree_cbh_m","is_training_cbh","Date","Plot","Start_Time","End_Time","X","Y","U","stdeast","stdnorth","stdu","RMSE","RMSN","RMSU","Method","notes","BUFF_DIST","ORIG_FID","Shape_Leng","Shape_Area"
"1033","26620_350839.5_3978489.5",16.1599998474121,350839.5,3978489.5,24,5.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1034","26692_350837.5_3978486.5",14.710000038147,350837.5,3978486.5,45,1.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1035","26740_350849.5_3978484.5",12.5299997329712,350849.5,3978484.5,42,4.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1036","26770_350846.5_3978483.5",12.0900001525879,350846.5,3978483.5,23,2.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1037","26839_350843.5_3978480.5",13.8400001525879,350843.5,3978480.5,27,4.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1038","26861_350846.5_3978479.5",15,350846.5,3978479.5,18,8.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1039","26876_350831.5_3978478.5",13.3199996948242,350831.5,3978478.5,36,2.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1040","26909_350835.5_3978477.5",10.539999961853,350835.5,3978477.5,48,1.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1041","26910_350854.5_3978477.5",33.0699996948242,350854.5,3978477.5,115,5.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1042","26937_350847.5_3978476.5",15.3100004196167,350847.5,3978476.5,23,6.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1043","27052_350850.5_3978471.5",12.7700004577637,350850.5,3978471.5,21,2.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1044","27128_350840.5_3978468.5",14.2799997329712,350840.5,3978468.5,67,1.5,TRUE,823,115,"3:22","4:03",35.939318125,-106.653607786,2680.2302,0.1677,0.4112,1.5508,0.1677,0.4112,1.5507,"static",NA,11.3,112,0.000714353649481,0.0000000398635771803
"1045","37028_350672.5_3978096.5",22.9899997711182,350672.5,3978096.5,117,2.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1046","37111_350660.5_3978093.5",22.9400005340576,350660.5,3978093.5,111,2.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1047","37140_350681.5_3978092.5",19.3700008392334,350681.5,3978092.5,27,1.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1048","37202_350686.5_3978090.5",20.5300006866455,350686.5,3978090.5,37,7.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1049","37291_350678.5_3978087.5",21.5300006866455,350678.5,3978087.5,60,1.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1050","37292_350683.5_3978087.5",17.8700008392334,350683.5,3978087.5,28,7.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1051","37355_350672.5_3978085.5",15.5799999237061,350672.5,3978085.5,46,2.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1052","37435_350686.5_3978082.5",22.5,350686.5,3978082.5,49,1.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1053","37529_350660.5_3978079.5",23.2999992370605,350660.5,3978079.5,126,1.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1054","37598_350677.5_3978077.5",19.1599998474121,350677.5,3978077.5,52,1.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1055","37624_350691.5_3978076.5",18.6200008392334,350691.5,3978076.5,75,1.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1056","37675_350681.5_3978074.5",21,350681.5,3978074.5,32,1.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1057","37702_350669.5_3978073.5",24.1000003814697,350669.5,3978073.5,99,1.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1058","37731_350684.5_3978072.5",20.8400001525879,350684.5,3978072.5,34,1.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1059","37766_350678.5_3978071.5",18.0599994659424,350678.5,3978071.5,31,2.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1060","37978_350675.5_3978064.5",31.1900005340576,350675.5,3978064.5,112,1.5,TRUE,823,114,"11:59","12:50",35.935677875,-106.655380001,2668.4159,1.8398,0.8294,0.9878,1.8397,0.8294,0.9878,"static",NA,11.3,111,0.000714336154084,0.0000000398619015562
"1061","59436_365513.5_3900395.5",2.77999997138977,365513.5,3900395.5,1,2.25269814814815,FALSE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1062","59437_365517.5_3900395.5",4.1399998664856,365517.5,3900395.5,11,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1063","59545_365503.5_3900393.5",5.92999982833862,365503.5,3900393.5,12,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1064","59546_365505.5_3900393.5",5.84999990463257,365505.5,3900393.5,10,3.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1065","59647_365501.5_3900391.5",4.05999994277954,365501.5,3900391.5,13,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1066","59648_365504.5_3900391.5",6.1399998664856,365504.5,3900391.5,18,3.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1067","59649_365510.5_3900391.5",6.03999996185303,365510.5,3900391.5,26,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1068","59698_365523.5_3900390.5",5.42000007629395,365523.5,3900390.5,17,1.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1069","59803_365515.5_3900388.5",5.26000022888184,365515.5,3900388.5,22,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1070","59878_365519.5_3900387.5",4.19000005722046,365519.5,3900387.5,9,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1071","59937_365507.5_3900386.5",7.17000007629395,365507.5,3900386.5,38,3.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1072","59995_365519.5_3900385.5",4.30000019073486,365519.5,3900385.5,16,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1073","60041_365512.5_3900384.5",6.40999984741211,365512.5,3900384.5,36,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1074","60042_365522.5_3900384.5",4.09999990463257,365522.5,3900384.5,18,3.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1075","60085_365497.5_3900383.5",5.40999984741211,365497.5,3900383.5,21,2.88794733560021,FALSE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1076","60152_365502.5_3900382.5",6.84999990463257,365502.5,3900382.5,27,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1077","60203_365498.5_3900381.5",5.78000020980835,365498.5,3900381.5,14,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1078","60204_365523.5_3900381.5",4.59999990463257,365523.5,3900381.5,17,3.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1079","60256_365507.5_3900380.5",5.92000007629395,365507.5,3900380.5,28,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1080","60305_365503.5_3900379.5",6.57999992370605,365503.5,3900379.5,20,4.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1081","60306_365515.5_3900379.5",3.72000002861023,365515.5,3900379.5,15,2.4956767765652,FALSE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1082","60524_365504.5_3900375.5",7.23000001907349,365504.5,3900375.5,21,3.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1083","60525_365515.5_3900375.5",4.05000019073486,365515.5,3900375.5,8,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1084","60573_365513.5_3900374.5",3.94000005722046,365513.5,3900374.5,7,3.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1085","60685_365510.5_3900372.5",5.1100001335144,365510.5,3900372.5,14,2.5,TRUE,706,26,"3:17","4:29",35.237525678,-106.478060097,2309.664,0.6139,0.2156,0.7727,0.6139,0.2156,0.7726,"static",NA,11.3,26,0.000710812456048,0.0000000395219500251
"1086","65665_365394.5_3900277.5",6.42000007629395,365394.5,3900277.5,25,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1087","65711_365397.5_3900276.5",5.76999998092651,365397.5,3900276.5,14,3.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1088","65816_365391.5_3900274.5",7.34000015258789,365391.5,3900274.5,17,3.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1089","65865_365394.5_3900273.5",7.1399998664856,365394.5,3900273.5,24,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1090","65918_365402.5_3900272.5",7.15999984741211,365402.5,3900272.5,59,5.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1091","66007_365391.5_3900270.5",6.28000020980835,365391.5,3900270.5,15,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1092","66008_365412.5_3900270.5",7.1100001335144,365412.5,3900270.5,44,5.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1093","66100_365399.5_3900268.5",6.44999980926514,365399.5,3900268.5,27,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1094","66147_365391.5_3900267.5",6.42999982833862,365391.5,3900267.5,15,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1095","66195_365395.5_3900266.5",6.11999988555908,365395.5,3900266.5,14,3.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1096","66196_365397.5_3900266.5",5.92000007629395,365397.5,3900266.5,6,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1097","66247_365391.5_3900265.5",6.42999982833862,365391.5,3900265.5,18,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1098","66298_365394.5_3900264.5",6.26999998092651,365394.5,3900264.5,15,3.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1099","66299_365406.5_3900264.5",6.88000011444092,365406.5,3900264.5,36,3.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1100","66353_365399.5_3900263.5",6.55999994277954,365399.5,3900263.5,16,3.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1101","66354_365410.5_3900263.5",6.51999998092651,365410.5,3900263.5,34,4.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1102","66448_365398.5_3900261.5",6.48999977111816,365398.5,3900261.5,21,4.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1103","66449_365402.5_3900261.5",5.61999988555908,365402.5,3900261.5,29,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1104","66517_365387.5_3900260.5",6.48000001907349,365387.5,3900260.5,19,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1105","66613_365391.5_3900258.5",4.11999988555908,365391.5,3900258.5,15,1.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1106","66662_365393.5_3900257.5",6.65000009536743,365393.5,3900257.5,14,3.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1107","66721_365391.5_3900256.5",5.07999992370605,365391.5,3900256.5,5,3.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1108","66722_365397.5_3900256.5",5.09999990463257,365397.5,3900256.5,19,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1109","66723_365399.5_3900256.5",5.51000022888184,365399.5,3900256.5,22,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1110","66778_365393.5_3900255.5",6.38000011444092,365393.5,3900255.5,10,3.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1111","66779_365408.5_3900255.5",6.15000009536743,365408.5,3900255.5,37,2.5,TRUE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1112","66903_365403.5_3900253.5",4.36999988555908,365403.5,3900253.5,31,2.39106305964715,FALSE,706,25,"1:01","1:32",35.236420922,-106.479259079,2279.7486,0.6956,0.2688,0.3363,0.6956,0.2688,0.3363,"static",NA,11.3,25,0.000710806014876,0.0000000395213287459
"1113","75627_365240.5_3900093.5",5.15000009536743,365240.5,3900093.5,14,2.5,TRUE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1114","75677_365231.5_3900092.5",6.76000022888184,365231.5,3900092.5,77,3.14613838383839,FALSE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1115","75742_365237.5_3900091.5",5.63000011444092,365237.5,3900091.5,24,2.5,TRUE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1116","75855_365240.5_3900089.5",4.40000009536743,365240.5,3900089.5,18,2.16506249854903,FALSE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1117","75856_365245.5_3900089.5",5.98999977111816,365245.5,3900089.5,26,3.5,TRUE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1118","75942_365236.5_3900087.5",4.32999992370605,365236.5,3900087.5,15,2.16611818175555,FALSE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1119","76059_365246.5_3900085.5",7.28000020980835,365246.5,3900085.5,32,3.51898454980588,FALSE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1120","76100_365224.5_3900084.5",6.94000005722046,365224.5,3900084.5,23,6.5,TRUE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1121","76101_365226.5_3900084.5",7.05999994277954,365226.5,3900084.5,56,3.09041563251563,FALSE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1122","76102_365231.5_3900084.5",5.84999990463257,365231.5,3900084.5,38,3.5,TRUE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1123","76103_365237.5_3900084.5",4.30000019073486,365237.5,3900084.5,14,2.20934599570698,FALSE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1124","76104_365240.5_3900084.5",4.59999990463257,365240.5,3900084.5,16,1.5,TRUE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1125","76317_365243.5_3900080.5",6.13000011444092,365243.5,3900080.5,30,2.5,TRUE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1126","76358_365247.5_3900079.5",5.36999988555908,365247.5,3900079.5,15,4.5,TRUE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1127","76421_365222.5_3900078.5",4.84999990463257,365222.5,3900078.5,30,2.50797970579747,FALSE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1128","76476_365235.5_3900077.5",6.84000015258789,365235.5,3900077.5,56,5.5,TRUE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1129","76547_365239.5_3900076.5",5.71999979019165,365239.5,3900076.5,21,3.5,TRUE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
"1130","76654_365244.5_3900074.5",6.09999990463257,365244.5,3900074.5,16,4.5,TRUE,706,24,"10:40","11:11",35.23474809,-106.481044277,2229.4326,0.1616,0.076,0.1457,0.1616,0.076,0.1457,"static","plot looked odd",11.3,24,0.000710797560503,0.0000000395205139579
